seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
83,OnlineFPCA-adagrad,1,1,100,3.167013841783435e-7,0.25701934150270633,0.5047033832384569,0.6141007446239929,0.07797812139785106,0.14395553538353517,0.326226966666882
83,OnlineFPCA-adagrad,2,1,100,3.167013841783435e-7,0.2226218629510369,0.35722105939409277,0.5226843899933269,0.03045111260159115,0.10040671782730144,0.18812211417057947
83,OnlineFPCA-adagrad,3,1,100,3.167013841783435e-7,0.20922044620533223,0.27680412802822313,0.4794310485330391,0.026649542139216567,0.09896550777381267,0.1672060929865335
83,OnlineFPCA-adagrad,1,2,100,7.82816279295812e-7,0.23255230536989085,0.33007538928331304,0.4505696777744039,0.06307369686477429,0.11659812004595688,0.25323320251653086
83,OnlineFPCA-adagrad,2,2,100,7.82816279295812e-7,0.2081401318711404,0.22873191316329816,0.4287018551742041,0.02375033111746896,0.0903719328718554,0.14882812001741882
83,OnlineFPCA-adagrad,3,2,100,7.82816279295812e-7,0.19131465352317345,0.18366513054356726,0.4015584596818052,0.02131295931008445,0.08839717437867119,0.13959256528589012
83,OnlineFPCA-adagrad,1,5,100,1.369813638643865e-7,0.20369249888524046,0.21114354539802008,0.4608496462465796,0.07024528294078373,0.19257533275296787,0.5277527884980622
83,OnlineFPCA-adagrad,2,5,100,1.369813638643865e-7,0.17357410103403573,0.1552120925126226,0.38017430575978706,0.025604803837034427,0.10612622470940229,0.17999254212114424
83,OnlineFPCA-adagrad,3,5,100,1.369813638643865e-7,0.15780906821923263,0.13385202800829263,0.34362091740756173,0.0226649671564196,0.0969168548144298,0.15086094500731023
83,OnlineFPCA-adagrad,1,10,100,1.6166844687803808e-8,0.19738679833392833,0.21515587270588984,0.9894381548050245,0.06059342564066399,0.12634949572286178,1.1595816549002984
83,OnlineFPCA-adagrad,2,10,100,1.6166844687803808e-8,0.14309888385708988,0.128580802925867,0.32737985614014103,0.023352657542393324,0.09421877264256129,0.5033700513414971
83,OnlineFPCA-adagrad,3,10,100,1.6166844687803808e-8,0.1309691323379478,0.11080372545799587,0.28093034807451855,0.020332773722667324,0.0858198847274815,0.3057093257623269
83,OnlineFPCA-adagrad,1,20,100,5.30801776921561e-8,0.13716417350560864,0.13457598047715866,0.2429277198680097,0.044280314551085186,0.0861774494508248,0.09905391443911916
83,OnlineFPCA-adagrad,2,20,100,5.30801776921561e-8,0.11945679704131401,0.09623480263273636,0.24810801782232472,0.019629906213090083,0.07040771436721786,0.09698601842571926
83,OnlineFPCA-adagrad,3,20,100,5.30801776921561e-8,0.10997132870874585,0.07986927356693857,0.22676671817337854,0.018763318599101315,0.07137726290556931,0.1061977865937107
