seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
47,Pspline-SGD,0.2,0,100,face,3,5,1.93202137947083,0.12125327520347873,0.14060134434840862,0.5794349426957243,0.12125327520347873,0.14060134434840862,0.5794349426957243
47,Pspline-SGD,0.2,100,100,face,3,5,0.977437019348145,0.16563840165731897,0.18532003288350085,0.23042058736970278,0.16563840165731897,0.18532003288350085,0.23042058736970278
47,Pspline-SGD,0.2,200,100,face,3,5,0.998330593109131,0.1410331054514077,0.16446762209400584,0.15530923100840247,0.1410331054514077,0.16446762209400584,0.15530923100840247
47,Pspline-SGD,0.2,300,100,face,3,5,0.973609447479248,0.122209783664659,0.12502451308679272,0.16193034627997807,0.122209783664659,0.12502451308679272,0.16193034627997807
47,Pspline-SGD,0.2,400,100,face,3,5,0.983728408813477,0.07298932274499347,0.09697563137836628,0.11814560393905349,0.07298932274499347,0.09697563137836628,0.11814560393905349
47,Pspline-SGD,0.2,500,100,face,3,5,0.976560831069946,0.05508398824013601,0.0723545123654958,0.09279349542086375,0.05508398824013601,0.0723545123654958,0.09279349542086375
47,Pspline-SGD,0.2,600,100,face,3,5,1.09565901756287,0.08846291909858665,0.09493338523926878,0.11709490027079063,0.08846291909858665,0.09493338523926878,0.11709490027079063
47,Pspline-SGD,0.2,700,100,face,3,5,0.948518991470337,0.07943830309461504,0.05137162124554459,0.10452343558598587,0.07943830309461504,0.05137162124554459,0.10452343558598587
47,Pspline-SGD,0.2,800,100,face,3,5,0.954438447952271,0.0495291133202544,0.04252255746389678,0.09557502103927104,0.0495291133202544,0.04252255746389678,0.09557502103927104
47,Pspline-SGD,0.2,900,100,face,3,5,0.951332807540894,0.041829004119926086,0.04497310262460065,0.11588854695335901,0.041829004119926086,0.04497310262460065,0.11588854695335901
47,Pspline-SGD,0.2,1000,100,face,3,5,0.952132701873779,0.07891974392300541,0.07881772824665852,0.09993069025663998,0.07891974392300541,0.07881772824665852,0.09993069025663998
47,Pspline-SGD,0.2,1100,100,face,3,5,0.957272291183472,0.06672059771443202,0.056659732013304015,0.07687395033096335,0.06672059771443202,0.056659732013304015,0.07687395033096335
47,Pspline-SGD,0.2,1200,100,face,3,5,0.952067613601685,0.023511606346628865,0.06318823027567291,0.10567136579609002,0.023511606346628865,0.06318823027567291,0.10567136579609002
47,Pspline-SGD,0.2,1300,100,face,3,5,0.951622724533081,0.06262489720149672,0.03918866656287472,0.09908768949985969,0.06262489720149672,0.03918866656287472,0.09908768949985969
47,Pspline-SGD,0.2,1400,100,face,3,5,0.948709487915039,0.044736077303273725,0.06332964241704832,0.1324173717060935,0.044736077303273725,0.06332964241704832,0.1324173717060935
47,Pspline-SGD,0.2,1500,100,face,3,5,0.960079193115234,0.09534706889753447,0.12086613159245253,0.1578446692173108,0.09534706889753447,0.12086613159245253,0.1578446692173108
