seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
93,Pspline-SGD,0.2,0,100,face,3,5,1.85307502746582,0.06832043714266486,0.10832867004063541,0.19846356046081204,0.06832043714266486,0.10832867004063541,0.19846356046081204
93,Pspline-SGD,0.2,100,100,face,3,5,1.05595541000366,0.08152985809938892,0.09192796241369428,0.13347798471689082,0.08152985809938892,0.09192796241369428,0.13347798471689082
93,Pspline-SGD,0.2,200,100,face,3,5,1.02232480049133,0.05984122792724193,0.05980480577242654,0.11873715735009431,0.05984122792724193,0.05980480577242654,0.11873715735009431
93,Pspline-SGD,0.2,300,100,face,3,5,0.99494481086731,0.10933793751436377,0.07848204025237981,0.17503053884596614,0.10933793751436377,0.07848204025237981,0.17503053884596614
93,Pspline-SGD,0.2,400,100,face,3,5,1.00706934928894,0.04951990647618509,0.06921542923515182,0.13564093745348105,0.04951990647618509,0.06921542923515182,0.13564093745348105
93,Pspline-SGD,0.2,500,100,face,3,5,1.01036024093628,0.04775294987023839,0.037490519884195245,0.08514783685042265,0.04775294987023839,0.037490519884195245,0.08514783685042265
93,Pspline-SGD,0.2,600,100,face,3,5,1.10303425788879,0.05747005315369639,0.07167795467591985,0.09366684282378437,0.05747005315369639,0.07167795467591985,0.09366684282378437
93,Pspline-SGD,0.2,700,100,face,3,5,0.977576971054077,0.06877034854453959,0.08208329356739001,0.06911418858136029,0.06877034854453959,0.08208329356739001,0.06911418858136029
93,Pspline-SGD,0.2,800,100,face,3,5,0.9812331199646,0.06811083530931529,0.06709552018741072,0.07989448345225701,0.06811083530931529,0.06709552018741072,0.07989448345225701
93,Pspline-SGD,0.2,900,100,face,3,5,0.976645231246948,0.04459325058171623,0.06449739503192545,0.0993135816785817,0.04459325058171623,0.06449739503192545,0.0993135816785817
93,Pspline-SGD,0.2,1000,100,face,3,5,0.985498666763306,0.08028731066546273,0.047453009793621624,0.1083063507596825,0.08028731066546273,0.047453009793621624,0.1083063507596825
93,Pspline-SGD,0.2,1100,100,face,3,5,0.972355842590332,0.05814967482028386,0.05608216407192675,0.11845173692316388,0.05814967482028386,0.05608216407192675,0.11845173692316388
93,Pspline-SGD,0.2,1200,100,face,3,5,0.981685400009155,0.04597608991155014,0.0287525149196555,0.1254715309163483,0.04597608991155014,0.0287525149196555,0.1254715309163483
93,Pspline-SGD,0.2,1300,100,face,3,5,0.970736265182495,0.04400184338134351,0.02810512552870091,0.10583814052528616,0.04400184338134351,0.02810512552870091,0.10583814052528616
93,Pspline-SGD,0.2,1400,100,face,3,5,0.969302177429199,0.02599099814256101,0.035986027044814864,0.08711026993451726,0.02599099814256101,0.035986027044814864,0.08711026993451726
93,Pspline-SGD,0.2,1500,100,face,3,5,0.978953838348389,0.05497520573374952,0.06557631396385022,0.09696942478942158,0.05497520573374952,0.06557631396385022,0.09696942478942158
93,Pspline-SGD,0.2,1600,100,face,3,5,0.976048469543457,0.04322738331910579,0.023725735494841763,0.09198991066264547,0.04322738331910579,0.023725735494841763,0.09198991066264547
93,Pspline-SGD,0.2,1700,100,face,3,5,0.97651743888855,0.045305834077822404,0.0581017898271442,0.11562066783013791,0.045305834077822404,0.0581017898271442,0.11562066783013791
93,Pspline-SGD,0.2,1800,100,face,3,5,0.972232580184937,0.07051169587582966,0.032250926051777574,0.09090814092304432,0.07051169587582966,0.032250926051777574,0.09090814092304432
93,Pspline-SGD,0.2,1900,100,face,3,5,0.971017360687256,0.07083491003858841,0.030624643484906393,0.08020990398809513,0.07083491003858841,0.030624643484906393,0.08020990398809513
93,Pspline-SGD,0.2,2000,100,face,3,5,0.971181631088257,0.04062776089773534,0.041956852056972714,0.07257150020227882,0.04062776089773534,0.041956852056972714,0.07257150020227882
93,Pspline-SGD,0.2,2100,100,face,3,5,0.98118257522583,0.07867667277589944,0.029913907912203355,0.11007301934397958,0.07867667277589944,0.029913907912203355,0.11007301934397958
93,Pspline-SGD,0.2,2200,100,face,3,5,0.967650890350342,0.029163840811650597,0.037412722787234565,0.09440440321247728,0.029163840811650597,0.037412722787234565,0.09440440321247728
93,Pspline-SGD,0.2,2300,100,face,3,5,0.977501630783081,0.045809400137495855,0.033747264369516104,0.08387264867854416,0.045809400137495855,0.033747264369516104,0.08387264867854416
93,Pspline-SGD,0.2,2400,100,face,3,5,0.97136926651001,0.04966164397343362,0.053939569222037013,0.10850452613208653,0.04966164397343362,0.053939569222037013,0.10850452613208653
93,Pspline-SGD,0.2,2500,100,face,3,5,0.976087093353271,0.04935482010374744,0.04065218166347674,0.1154777682814619,0.04935482010374744,0.04065218166347674,0.1154777682814619
93,Pspline-SGD,0.2,2600,100,face,3,5,0.979299783706665,0.04168505037040177,0.037817220419745626,0.08723807029705986,0.04168505037040177,0.037817220419745626,0.08723807029705986
93,Pspline-SGD,0.2,2700,100,face,3,5,0.971291303634644,0.040326002193659054,0.0419008918040879,0.08743510498498022,0.040326002193659054,0.0419008918040879,0.08743510498498022
93,Pspline-SGD,0.2,2800,100,face,3,5,0.978294134140015,0.053095077593470257,0.04510586494214644,0.10516624540454977,0.053095077593470257,0.04510586494214644,0.10516624540454977
93,Pspline-SGD,0.2,2900,100,face,3,5,0.97148323059082,0.0543713616717734,0.025833853137151697,0.11368666431888397,0.0543713616717734,0.025833853137151697,0.11368666431888397
93,Pspline-SGD,0.2,3000,100,face,3,5,0.98361873626709,0.05543983607383483,0.04440228938285882,0.11177167849837942,0.05543983607383483,0.04440228938285882,0.11177167849837942
93,Pspline-SGD,0.2,3100,100,face,3,5,0.979251146316528,0.04439610740422004,0.04413094146364845,0.09263548699159915,0.04439610740422004,0.04413094146364845,0.09263548699159915
93,Pspline-SGD,0.2,3200,100,face,3,5,1.08388257026672,0.01399548610997222,0.03319900983990991,0.0961205841023267,0.01399548610997222,0.03319900983990991,0.0961205841023267
93,Pspline-SGD,0.2,3300,100,face,3,5,0.969024181365967,0.03735245786436109,0.06058365762703383,0.07706168222362468,0.03735245786436109,0.06058365762703383,0.07706168222362468
93,Pspline-SGD,0.2,3400,100,face,3,5,0.972569942474365,0.045699442775565625,0.06272063464545168,0.08333801379954155,0.045699442775565625,0.06272063464545168,0.08333801379954155
93,Pspline-SGD,0.2,3500,100,face,3,5,0.977836847305298,0.04769500409248019,0.06650984458435914,0.09104377394488802,0.04013157122154371,0.06000678656373607,0.09135218098367316
93,Pspline-SGD,0.2,3600,100,face,3,5,0.999098539352417,0.03562758679810212,0.028386645848362705,0.08370583311803168,0.027907768050026087,0.01975581047024543,0.08809732869649671
93,Pspline-SGD,0.2,3700,100,face,3,5,1.01746726036072,0.03808368713458679,0.04569618696384694,0.060751378671396766,0.018112571575026257,0.018498599431460604,0.07110713473144546
93,Pspline-SGD,0.2,3800,100,face,3,5,0.993476629257202,0.052004136990880724,0.0419405904055999,0.07011134975920855,0.018482743671133166,0.02467962505873493,0.0697802734688577
93,Pspline-SGD,0.2,3900,100,face,3,5,1.01674914360046,0.04571294582448174,0.05416016708094331,0.08851755761607796,0.018771671496882775,0.030628398294292442,0.06834379227293641
93,Pspline-SGD,0.2,4000,100,face,3,5,1.00468111038208,0.02979491466729249,0.07816185330579133,0.07545115577737672,0.014438968894090281,0.028617618720755737,0.0706249790947257
93,Pspline-SGD,0.2,4100,100,face,3,5,1.01388740539551,0.05267635820730527,0.0360461388003918,0.07182269426339749,0.011716086969991461,0.02988390886664552,0.07125374762377067
93,Pspline-SGD,0.2,4200,100,face,3,5,0.993726253509521,0.03871409312650941,0.0664226478416974,0.059908608162961834,0.009624620161445344,0.028789131553025402,0.0701039427640114
93,Pspline-SGD,0.2,4300,100,face,3,5,1.00408244132996,0.04759653295673403,0.01784107245274264,0.06910300353786471,0.012122216537070908,0.028856019834575766,0.06851510566456931
93,Pspline-SGD,0.2,4400,100,face,3,5,0.996102333068848,0.04071318160322132,0.017275523296325514,0.06148290686000118,0.012878161258721862,0.026978856513333104,0.06770537137554226
93,Pspline-SGD,0.2,4500,100,face,3,5,1.12589263916016,0.029181792874944802,0.03394691166072881,0.05090868153065378,0.012626848515351688,0.025598579729690343,0.0658423194006456
93,Pspline-SGD,0.2,4600,100,face,3,5,0.987999439239502,0.04980518489012181,0.024949262927591365,0.048278823510510056,0.01049616435048934,0.023036763626404604,0.06337161343305893
93,Pspline-SGD,0.2,4700,100,face,3,5,0.99922251701355,0.04037312614302869,0.05494471591551509,0.0612872653810994,0.009584459376394782,0.021858542838782902,0.06268980739366005
93,Pspline-SGD,0.2,4800,100,face,3,5,0.994242429733276,0.033341482300980094,0.03937624808454308,0.05671271507490022,0.01046476092956366,0.02192049129133167,0.062463054004351815
93,Pspline-SGD,0.2,4900,100,face,3,5,1.0076277256012,0.05862000309589061,0.04809918492004597,0.026295801800817083,0.010342143779984514,0.021162343984340134,0.05953284780693606
93,Pspline-SGD,0.2,5000,100,face,3,5,0.99727463722229,0.05774812721581907,0.0441257798930175,0.036818099318615634,0.011114607580029837,0.01991963308809614,0.05694214505292354
93,Pspline-SGD,0.2,5100,100,face,3,5,0.163625955581665,0.07585267668698403,0.07465666701254368,0.04147845750718946,0.012966888845121996,0.019126450975142577,0.05520703343119611
93,Pspline-SGD,0.2,5200,100,face,3,5,0.171679019927979,0.05813464051880574,0.0790771981613262,0.03544971419446405,0.015491977365259656,0.01882883557128733,0.05228129155467887
93,Pspline-SGD,0.2,5300,100,face,3,5,0.167458295822144,0.08745375360335723,0.07133020086523865,0.08145316428856923,0.016771895609013855,0.01990311505954915,0.050409973184784206
93,Pspline-SGD,0.2,5400,100,face,3,5,0.168650388717651,0.04721825011798824,0.040818690125220616,0.0357668426169235,0.017746703167474696,0.020682217737063417,0.04944104671335054
93,Pspline-SGD,0.2,5500,100,face,3,5,0.163700819015503,0.05360496229004951,0.029663210683840792,0.03442169043322873,0.017161466639606885,0.02038218968146387,0.04839763899231297
93,Pspline-SGD,0.2,5600,100,face,3,5,0.172037124633789,0.06538764720634026,0.08100690021860368,0.02791854571878348,0.017120263357687123,0.019743088287181517,0.04597095124911477
93,Pspline-SGD,0.2,5700,100,face,3,5,0.164527654647827,0.08415928758629375,0.09989410079260343,0.03845670404500002,0.018960772405623386,0.020889905940817743,0.04284856716727756
