seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
24,Pspline-SGD,0.2,0,100,face,3,5,1.7262396812439,0.05806014524212097,0.11492541649456106,0.4425059899505879,0.05806014524212097,0.11492541649456106,0.4425059899505879
24,Pspline-SGD,0.2,100,100,face,3,5,0.991978883743286,0.0286830181852001,0.06389061145037199,0.24863355760602054,0.0286830181852001,0.06389061145037199,0.24863355760602054
24,Pspline-SGD,0.2,200,100,face,3,5,0.988410949707031,0.042885858761973705,0.03997191656261236,0.14508494762380172,0.042885858761973705,0.03997191656261236,0.14508494762380172
24,Pspline-SGD,0.2,300,100,face,3,5,0.971223115921021,0.022598957309708685,0.10333171620726032,0.11768221402356144,0.022598957309708685,0.10333171620726032,0.11768221402356144
24,Pspline-SGD,0.2,400,100,face,3,5,0.97883415222168,0.0475050182624457,0.0908661568485089,0.08816123616787104,0.0475050182624457,0.0908661568485089,0.08816123616787104
24,Pspline-SGD,0.2,500,100,face,3,5,0.978259086608887,0.038446333378039654,0.10621628510859088,0.12882464886342945,0.038446333378039654,0.10621628510859088,0.12882464886342945
24,Pspline-SGD,0.2,600,100,face,3,5,1.07511973381042,0.024595110195646384,0.08046539546895269,0.16726617108090888,0.024595110195646384,0.08046539546895269,0.16726617108090888
24,Pspline-SGD,0.2,700,100,face,3,5,0.9499192237854,0.03369478090570447,0.07262427723015077,0.17104583805423265,0.03369478090570447,0.07262427723015077,0.17104583805423265
24,Pspline-SGD,0.2,800,100,face,3,5,0.950797557830811,0.05483773548607658,0.0802682047027662,0.1734885938494388,0.05483773548607658,0.0802682047027662,0.1734885938494388
24,Pspline-SGD,0.2,900,100,face,3,5,0.943450689315796,0.03184365741889621,0.08909250751061076,0.1688490659167132,0.03184365741889621,0.08909250751061076,0.1688490659167132
24,Pspline-SGD,0.2,1000,100,face,3,5,0.951921224594116,0.07760695203583642,0.09604086703578639,0.18247340479003837,0.07760695203583642,0.09604086703578639,0.18247340479003837
24,Pspline-SGD,0.2,1100,100,face,3,5,0.946931600570679,0.08115792789786085,0.12417334710763177,0.17866525225902385,0.08115792789786085,0.12417334710763177,0.17866525225902385
24,Pspline-SGD,0.2,1200,100,face,3,5,0.95347261428833,0.06507366530459519,0.10244158797248369,0.1786265446502038,0.06507366530459519,0.10244158797248369,0.1786265446502038
24,Pspline-SGD,0.2,1300,100,face,3,5,0.948132038116455,0.07077379319288708,0.10774823806713514,0.18333133728439815,0.07077379319288708,0.10774823806713514,0.18333133728439815
24,Pspline-SGD,0.2,1400,100,face,3,5,0.945612668991089,0.030254208263426344,0.11004913577276018,0.17518016762988145,0.030254208263426344,0.11004913577276018,0.17518016762988145
24,Pspline-SGD,0.2,1500,100,face,3,5,0.951191425323486,0.061005713054279875,0.09973623141209698,0.17775983629783337,0.061005713054279875,0.09973623141209698,0.17775983629783337
24,Pspline-SGD,0.2,1600,100,face,3,5,0.948058843612671,0.040501886976320185,0.08468044294095801,0.16638418069924896,0.040501886976320185,0.08468044294095801,0.16638418069924896
24,Pspline-SGD,0.2,1700,100,face,3,5,0.948398113250732,0.05312125076718894,0.10314105910736286,0.1711464632609891,0.05312125076718894,0.10314105910736286,0.1711464632609891
24,Pspline-SGD,0.2,1800,100,face,3,5,0.947527647018433,0.05877140143471809,0.10622527456028441,0.190348961204557,0.05877140143471809,0.10622527456028441,0.190348961204557
24,Pspline-SGD,0.2,1900,100,face,3,5,0.943951606750488,0.054826393078610626,0.11838249132148987,0.18414077548534377,0.054826393078610626,0.11838249132148987,0.18414077548534377
24,Pspline-SGD,0.2,2000,100,face,3,5,0.948780059814453,0.07531060358316671,0.0914858307448861,0.18514409622296774,0.07531060358316671,0.0914858307448861,0.18514409622296774
24,Pspline-SGD,0.2,2100,100,face,3,5,0.95649790763855,0.0532094783081046,0.09874763693953902,0.17728659148911816,0.0532094783081046,0.09874763693953902,0.17728659148911816
24,Pspline-SGD,0.2,2200,100,face,3,5,0.942821979522705,0.056528952814446025,0.10259978100955079,0.1715634812380693,0.056528952814446025,0.10259978100955079,0.1715634812380693
