seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
46,Pspline-SGD,0.2,0,100,face,3,5,1.77521967887878,0.032565218825089136,0.11205393035119558,0.5410303293199626,0.032565218825089136,0.11205393035119558,0.5410303293199626
46,Pspline-SGD,0.2,100,100,face,3,5,0.996955156326294,0.030057930009347276,0.0683391012185893,0.21303775071949305,0.030057930009347276,0.0683391012185893,0.21303775071949305
46,Pspline-SGD,0.2,200,100,face,3,5,0.989523649215698,0.029749872478902584,0.028267382066476932,0.20845199402297943,0.029749872478902584,0.028267382066476932,0.20845199402297943
46,Pspline-SGD,0.2,300,100,face,3,5,0.976245880126953,0.027532975593582306,0.07864821754588916,0.20801123675098512,0.027532975593582306,0.07864821754588916,0.20801123675098512
46,Pspline-SGD,0.2,400,100,face,3,5,0.975686311721802,0.04444259108357581,0.09585001523693185,0.21851946991589516,0.04444259108357581,0.09585001523693185,0.21851946991589516
46,Pspline-SGD,0.2,500,100,face,3,5,0.986797332763672,0.0791159615901457,0.07656489319040699,0.2095153817766487,0.0791159615901457,0.07656489319040699,0.2095153817766487
46,Pspline-SGD,0.2,600,100,face,3,5,1.08188462257385,0.03979234235103655,0.06488640318077651,0.19380756490838685,0.03979234235103655,0.06488640318077651,0.19380756490838685
46,Pspline-SGD,0.2,700,100,face,3,5,0.946404933929443,0.03983446179513292,0.04567856438180465,0.19079432162607934,0.03983446179513292,0.04567856438180465,0.19079432162607934
46,Pspline-SGD,0.2,800,100,face,3,5,0.956277132034302,0.04936129997540804,0.060037288566382636,0.1798485090562433,0.04936129997540804,0.060037288566382636,0.1798485090562433
46,Pspline-SGD,0.2,900,100,face,3,5,0.944408416748047,0.045847150735456775,0.0451375059354747,0.1751362395528236,0.045847150735456775,0.0451375059354747,0.1751362395528236
46,Pspline-SGD,0.2,1000,100,face,3,5,0.952106475830078,0.03745639322446043,0.07461441587191163,0.1603524283080298,0.03745639322446043,0.07461441587191163,0.1603524283080298
46,Pspline-SGD,0.2,1100,100,face,3,5,0.947247982025146,0.06921723682783262,0.06892449822973164,0.1765685158395939,0.06921723682783262,0.06892449822973164,0.1765685158395939
46,Pspline-SGD,0.2,1200,100,face,3,5,0.95409083366394,0.07471260113862015,0.04090619206802363,0.14807081644963274,0.07471260113862015,0.04090619206802363,0.14807081644963274
46,Pspline-SGD,0.2,1300,100,face,3,5,0.958558559417725,0.05657921010960103,0.08360225080644888,0.14043951215498615,0.05657921010960103,0.08360225080644888,0.14043951215498615
46,Pspline-SGD,0.2,1400,100,face,3,5,0.949377536773682,0.06756017476400746,0.07375335588946406,0.12023689049445642,0.06756017476400746,0.07375335588946406,0.12023689049445642
46,Pspline-SGD,0.2,1500,100,face,3,5,0.959246635437012,0.04104004647007748,0.0312541957162926,0.1269600699567501,0.04104004647007748,0.0312541957162926,0.1269600699567501
46,Pspline-SGD,0.2,1600,100,face,3,5,0.951194524765015,0.06388646362839484,0.05992150064546752,0.08901766093633963,0.06388646362839484,0.05992150064546752,0.08901766093633963
46,Pspline-SGD,0.2,1700,100,face,3,5,0.959150075912476,0.030625061150295663,0.05270195226236859,0.0791405722930486,0.030625061150295663,0.05270195226236859,0.0791405722930486
46,Pspline-SGD,0.2,1800,100,face,3,5,0.953930377960205,0.0443334537763412,0.040801116909196376,0.08341016492188728,0.0443334537763412,0.040801116909196376,0.08341016492188728
46,Pspline-SGD,0.2,1900,100,face,3,5,1.06434321403503,0.029878917030088617,0.06416963016310054,0.08545540070617941,0.029878917030088617,0.06416963016310054,0.08545540070617941
46,Pspline-SGD,0.2,2000,100,face,3,5,0.952991247177124,0.06910943724593248,0.030996296861952464,0.0770352831265642,0.06910943724593248,0.030996296861952464,0.0770352831265642
46,Pspline-SGD,0.2,2100,100,face,3,5,0.951221942901611,0.038997004404211416,0.05440377162040043,0.0953649692428566,0.038997004404211416,0.05440377162040043,0.0953649692428566
46,Pspline-SGD,0.2,2200,100,face,3,5,0.953947067260742,0.060774885587312366,0.07482095775528633,0.1234805653356622,0.060774885587312366,0.07482095775528633,0.1234805653356622
46,Pspline-SGD,0.2,2300,100,face,3,5,0.955757141113281,0.04505891301844897,0.06903778593499768,0.12742305615166868,0.04505891301844897,0.06903778593499768,0.12742305615166868
46,Pspline-SGD,0.2,2400,100,face,3,5,0.947968244552612,0.020097686487202945,0.07296358100093389,0.11353184283916462,0.020097686487202945,0.07296358100093389,0.11353184283916462
46,Pspline-SGD,0.2,2500,100,face,3,5,0.950936079025269,0.05903790480876692,0.06695011889296115,0.12181011175927922,0.05903790480876692,0.06695011889296115,0.12181011175927922
46,Pspline-SGD,0.2,2600,100,face,3,5,0.955686092376709,0.05614211940428378,0.04949907169414204,0.11210782947833267,0.05614211940428378,0.04949907169414204,0.11210782947833267
46,Pspline-SGD,0.2,2700,100,face,3,5,0.951177358627319,0.07380462972051072,0.057102877229854625,0.1326830544194907,0.07380462972051072,0.057102877229854625,0.1326830544194907
46,Pspline-SGD,0.2,2800,100,face,3,5,0.956126928329468,0.08914265542491095,0.06444719406062666,0.11903629961763464,0.08914265542491095,0.06444719406062666,0.11903629961763464
46,Pspline-SGD,0.2,2900,100,face,3,5,0.949947834014893,0.058135369973411226,0.05825827266976404,0.1193031899253942,0.058135369973411226,0.05825827266976404,0.1193031899253942
46,Pspline-SGD,0.2,3000,100,face,3,5,0.951858758926392,0.0550170072969385,0.060644883201128395,0.1351356878698114,0.0550170072969385,0.060644883201128395,0.1351356878698114
46,Pspline-SGD,0.2,3100,100,face,3,5,0.958992481231689,0.047394099300890447,0.0544467636047944,0.1336606412215903,0.047394099300890447,0.0544467636047944,0.1336606412215903
46,Pspline-SGD,0.2,3200,100,face,3,5,1.06937408447266,0.07306000441718949,0.06506483343243738,0.134403480124251,0.07306000441718949,0.06506483343243738,0.134403480124251
46,Pspline-SGD,0.2,3300,100,face,3,5,0.951378583908081,0.06718538752218103,0.05862067177160662,0.11907912676600856,0.06718538752218103,0.05862067177160662,0.11907912676600856
46,Pspline-SGD,0.2,3400,100,face,3,5,0.947689771652222,0.06058036923001943,0.06028955392256282,0.11750603678880413,0.06058036923001943,0.06028955392256282,0.11750603678880413
46,Pspline-SGD,0.2,3500,100,face,3,5,0.957030773162842,0.046386657479608545,0.06339831145937204,0.11381429406463338,0.027664264459084497,0.06072980741434151,0.11331814259823011
46,Pspline-SGD,0.2,3600,100,face,3,5,0.976552486419678,0.06886247844130883,0.0799418694924472,0.1067101587873014,0.037566582581419705,0.05907416706445505,0.10637379671936681
46,Pspline-SGD,0.2,3700,100,face,3,5,0.984231948852539,0.05664730339558282,0.07122077390444136,0.11435876681236061,0.04443320406651403,0.06716697613335508,0.10614922975345516
46,Pspline-SGD,0.2,3800,100,face,3,5,0.976575374603271,0.025834693045792407,0.05019197132111863,0.08264132243810861,0.0414675051240332,0.06378353076787445,0.09916577854052464
46,Pspline-SGD,0.2,3900,100,face,3,5,0.982829570770264,0.05854921685771194,0.05284651702421724,0.08205486099443338,0.0288786396376843,0.05522066672520063,0.09248718135959409
46,Pspline-SGD,0.2,4000,100,face,3,5,0.979249954223633,0.034562860339929294,0.053418226926090884,0.08914005691618691,0.023609173984861134,0.05351494324742199,0.0907004125348059
46,Pspline-SGD,0.2,4100,100,face,3,5,0.988846063613892,0.051530814042404005,0.04629742202550479,0.08890109574671373,0.020067177642154613,0.05254438316055876,0.08880739120741726
46,Pspline-SGD,0.2,4200,100,face,3,5,0.976111650466919,0.026115113186128896,0.04137214913341526,0.05950760599890487,0.019830221970179984,0.05085825325918193,0.08575485431649177
