seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
48,Pspline-SGD,0.2,0,100,face,3,5,1.72630310058594,0.03977946692065989,0.11542978750175578,0.2615304396085996,0.03977946692065989,0.11542978750175578,0.2615304396085996
48,Pspline-SGD,0.2,100,100,face,3,5,0.983819723129272,0.0988554183937862,0.10662851983530469,0.19148281555082686,0.0988554183937862,0.10662851983530469,0.19148281555082686
48,Pspline-SGD,0.2,200,100,face,3,5,0.991246938705444,0.044773908329766465,0.08914818299407362,0.1843684552642604,0.044773908329766465,0.08914818299407362,0.1843684552642604
48,Pspline-SGD,0.2,300,100,face,3,5,0.970756530761719,0.04257046072180482,0.09482853620817516,0.1771987767171649,0.04257046072180482,0.09482853620817516,0.1771987767171649
48,Pspline-SGD,0.2,400,100,face,3,5,0.983268737792969,0.01563992927806355,0.10867017680808475,0.18130882123385073,0.01563992927806355,0.10867017680808475,0.18130882123385073
48,Pspline-SGD,0.2,500,100,face,3,5,0.974387645721436,0.05362091039195929,0.06342682635268038,0.16667763701787897,0.05362091039195929,0.06342682635268038,0.16667763701787897
48,Pspline-SGD,0.2,600,100,face,3,5,1.08065104484558,0.018890127692151603,0.08787870211778814,0.16816676799810965,0.018890127692151603,0.08787870211778814,0.16816676799810965
48,Pspline-SGD,0.2,700,100,face,3,5,0.949077844619751,0.03820225659473406,0.07908948255514381,0.16946659301350714,0.03820225659473406,0.07908948255514381,0.16946659301350714
48,Pspline-SGD,0.2,800,100,face,3,5,0.948861598968506,0.030421462158339903,0.09782397232092511,0.1742419941443568,0.030421462158339903,0.09782397232092511,0.1742419941443568
48,Pspline-SGD,0.2,900,100,face,3,5,0.954292297363281,0.03746551948095825,0.08953297046267378,0.17389252312539238,0.03746551948095825,0.08953297046267378,0.17389252312539238
48,Pspline-SGD,0.2,1000,100,face,3,5,0.946573495864868,0.06739212064437664,0.09291332646692661,0.18343956357747473,0.06739212064437664,0.09291332646692661,0.18343956357747473
48,Pspline-SGD,0.2,1100,100,face,3,5,0.946519613265991,0.07505050511276048,0.10592020138361141,0.1699414473489342,0.07505050511276048,0.10592020138361141,0.1699414473489342
48,Pspline-SGD,0.2,1200,100,face,3,5,0.944499492645264,0.06624802329038723,0.08798161200021229,0.17133669649949054,0.06624802329038723,0.08798161200021229,0.17133669649949054
48,Pspline-SGD,0.2,1300,100,face,3,5,0.948590278625488,0.034787387384544656,0.09916758114520714,0.17338814984557332,0.034787387384544656,0.09916758114520714,0.17338814984557332
48,Pspline-SGD,0.2,1400,100,face,3,5,0.946952819824219,0.0347801534307081,0.08775447634641606,0.16817354624400313,0.0347801534307081,0.08775447634641606,0.16817354624400313
48,Pspline-SGD,0.2,1500,100,face,3,5,0.953184604644775,0.021532290645596728,0.09690494520741354,0.17627252813225217,0.021532290645596728,0.09690494520741354,0.17627252813225217
48,Pspline-SGD,0.2,1600,100,face,3,5,0.954468727111816,0.057096257842173086,0.09307852892908422,0.16997860402117326,0.057096257842173086,0.09307852892908422,0.16997860402117326
48,Pspline-SGD,0.2,1700,100,face,3,5,0.943229913711548,0.016169580872514355,0.09853083507183563,0.16840786494922014,0.016169580872514355,0.09853083507183563,0.16840786494922014
48,Pspline-SGD,0.2,1800,100,face,3,5,0.948328495025635,0.03485823396332873,0.07912696036020964,0.17586646073970236,0.03485823396332873,0.07912696036020964,0.17586646073970236
48,Pspline-SGD,0.2,1900,100,face,3,5,1.06221866607666,0.04824589609736608,0.1608260690384198,0.20435940747560916,0.04824589609736608,0.1608260690384198,0.20435940747560916
48,Pspline-SGD,0.2,2000,100,face,3,5,0.947999715805054,0.054053068173954305,0.12504272800264254,0.18791807860172358,0.054053068173954305,0.12504272800264254,0.18791807860172358
48,Pspline-SGD,0.2,2100,100,face,3,5,0.952540636062622,0.10956221074307436,0.1034679628272511,0.18962838222333758,0.10956221074307436,0.1034679628272511,0.18962838222333758
48,Pspline-SGD,0.2,2200,100,face,3,5,0.945455074310303,0.06607445439391692,0.10927264289734533,0.18257734993512947,0.06607445439391692,0.10927264289734533,0.18257734993512947
