seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
58,Pspline-SGD,0.2,0,100,face,3,5,2.39970207214355,0.07316883494810358,0.11551445833778849,0.23054051215801027,0.07316883494810358,0.11551445833778849,0.23054051215801027
58,Pspline-SGD,0.2,100,100,face,3,5,0.989286661148071,0.026697448122481614,0.05083956299633255,0.16092727681715294,0.026697448122481614,0.05083956299633255,0.16092727681715294
58,Pspline-SGD,0.2,200,100,face,3,5,0.989459991455078,0.02838338798079706,0.0453462449805942,0.07634118652971307,0.02838338798079706,0.0453462449805942,0.07634118652971307
58,Pspline-SGD,0.2,300,100,face,3,5,0.963638544082642,0.0443430944466871,0.03973241297006206,0.06716325035880123,0.0443430944466871,0.03973241297006206,0.06716325035880123
58,Pspline-SGD,0.2,400,100,face,3,5,0.976319789886475,0.0924879503825743,0.09166997649087472,0.17688765111638624,0.0924879503825743,0.09166997649087472,0.17688765111638624
58,Pspline-SGD,0.2,500,100,face,3,5,0.982024669647217,0.0565641931724686,0.043009907136973384,0.10016494957367261,0.0565641931724686,0.043009907136973384,0.10016494957367261
58,Pspline-SGD,0.2,600,100,face,3,5,1.07114911079407,0.05914477925874652,0.07688595596251556,0.1505677803580649,0.05914477925874652,0.07688595596251556,0.1505677803580649
58,Pspline-SGD,0.2,700,100,face,3,5,0.946572780609131,0.06165195198244463,0.08252706230118094,0.12842920726761664,0.06165195198244463,0.08252706230118094,0.12842920726761664
58,Pspline-SGD,0.2,800,100,face,3,5,0.949124097824097,0.02698507377628512,0.06382599657397324,0.12464206510777738,0.02698507377628512,0.06382599657397324,0.12464206510777738
58,Pspline-SGD,0.2,900,100,face,3,5,0.940542697906494,0.06107738473801938,0.058009352760123575,0.103735722784605,0.06107738473801938,0.058009352760123575,0.103735722784605
58,Pspline-SGD,0.2,1000,100,face,3,5,0.949926853179932,0.0370705899199421,0.036040874189602126,0.07951078023430104,0.0370705899199421,0.036040874189602126,0.07951078023430104
58,Pspline-SGD,0.2,1100,100,face,3,5,0.942620515823364,0.04455124782160948,0.06464304481411771,0.10747037129361084,0.04455124782160948,0.06464304481411771,0.10747037129361084
58,Pspline-SGD,0.2,1200,100,face,3,5,0.95077657699585,0.045642869163071184,0.04612778486321561,0.12003024811763083,0.045642869163071184,0.04612778486321561,0.12003024811763083
58,Pspline-SGD,0.2,1300,100,face,3,5,0.945729494094849,0.06201221625200911,0.07088696517383296,0.14197615258157528,0.06201221625200911,0.07088696517383296,0.14197615258157528
58,Pspline-SGD,0.2,1400,100,face,3,5,0.940909624099731,0.0453926655504211,0.05019332001709639,0.1296487166238106,0.0453926655504211,0.05019332001709639,0.1296487166238106
58,Pspline-SGD,0.2,1500,100,face,3,5,0.950147867202759,0.05947568542655182,0.07362341519544773,0.11922809231822798,0.05947568542655182,0.07362341519544773,0.11922809231822798
58,Pspline-SGD,0.2,1600,100,face,3,5,0.945926666259766,0.029503834685324297,0.06809694266584132,0.13740016129883917,0.029503834685324297,0.06809694266584132,0.13740016129883917
58,Pspline-SGD,0.2,1700,100,face,3,5,0.948893308639526,0.07721578772760161,0.05164561138883044,0.15276265110881027,0.07721578772760161,0.05164561138883044,0.15276265110881027
58,Pspline-SGD,0.2,1800,100,face,3,5,0.947583675384521,0.0357309063897261,0.04752536328189012,0.1375699845099795,0.0357309063897261,0.04752536328189012,0.1375699845099795
58,Pspline-SGD,0.2,1900,100,face,3,5,0.942786693572998,0.07387126025650735,0.060448127243241154,0.14473592158057128,0.07387126025650735,0.060448127243241154,0.14473592158057128
58,Pspline-SGD,0.2,2000,100,face,3,5,0.942272901535034,0.033391525958687905,0.05380957533256687,0.1195796332048792,0.033391525958687905,0.05380957533256687,0.1195796332048792
58,Pspline-SGD,0.2,2100,100,face,3,5,0.946088790893555,0.043097748154363354,0.0465366761744943,0.09592499268118086,0.043097748154363354,0.0465366761744943,0.09592499268118086
58,Pspline-SGD,0.2,2200,100,face,3,5,0.945124626159668,0.049275945100992716,0.04603961941550485,0.08349374807209088,0.049275945100992716,0.04603961941550485,0.08349374807209088
58,Pspline-SGD,0.2,2300,100,face,3,5,0.949490785598755,0.04096950789462564,0.052199017571057625,0.10538681062086028,0.04096950789462564,0.052199017571057625,0.10538681062086028
58,Pspline-SGD,0.2,2400,100,face,3,5,0.94291615486145,0.023429526223860228,0.0466169406282003,0.11354845073155242,0.023429526223860228,0.0466169406282003,0.11354845073155242
58,Pspline-SGD,0.2,2500,100,face,3,5,0.945589542388916,0.02772115152313496,0.03998891497214061,0.10938863244508915,0.02772115152313496,0.03998891497214061,0.10938863244508915
58,Pspline-SGD,0.2,2600,100,face,3,5,0.951867580413818,0.058725448147946606,0.08158927767006381,0.13090584679008738,0.058725448147946606,0.08158927767006381,0.13090584679008738
58,Pspline-SGD,0.2,2700,100,face,3,5,0.944591283798218,0.06019440310802324,0.045844240291111636,0.13266863175876312,0.06019440310802324,0.045844240291111636,0.13266863175876312
58,Pspline-SGD,0.2,2800,100,face,3,5,0.95698618888855,0.07857294206649605,0.041835682468289795,0.12061274435794099,0.07857294206649605,0.041835682468289795,0.12061274435794099
58,Pspline-SGD,0.2,2900,100,face,3,5,0.942313671112061,0.06409691019223204,0.041230188509224525,0.10242638164963254,0.06409691019223204,0.041230188509224525,0.10242638164963254
58,Pspline-SGD,0.2,3000,100,face,3,5,0.950479984283447,0.03678604122615616,0.041936300554517913,0.1073183680376382,0.03678604122615616,0.041936300554517913,0.1073183680376382
58,Pspline-SGD,0.2,3100,100,face,3,5,0.951883792877197,0.05626429882585374,0.04451376283053499,0.07484390916906847,0.05626429882585374,0.04451376283053499,0.07484390916906847
58,Pspline-SGD,0.2,3200,100,face,3,5,1.05605912208557,0.06475605976254999,0.08251681968363755,0.11701941693491948,0.06475605976254999,0.08251681968363755,0.11701941693491948
