seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
95,OnlineFPCA-sgd,0.1,0,100,face,3,5,0.82341742515564,0.03508905517477843,1.265751910182597,1.4757586130203708,0.03508905517477843,1.265751910182597,1.4757586130203708
95,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.473215103149414,0.0834548142842523,1.1330837498365676,1.4603677052732864,NA,NA,NA
95,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.337011814117432,0.09423921461471171,1.0669280422510172,1.3393205838362716,NA,NA,NA
95,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.337488889694214,0.10877716058718186,1.04368193727492,1.1771560157775387,NA,NA,NA
95,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.334644317626953,0.08760237256808946,1.04252690375986,1.1115445471964915,NA,NA,NA
95,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.362258672714233,0.2374541554085484,1.054063048401068,1.0946210271206769,NA,NA,NA
95,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.471916437149048,0.10554546386156488,1.0527220522285214,1.0931497265856087,NA,NA,NA
95,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.321690082550049,0.08258591041083577,1.051466553667547,1.091518470460094,NA,NA,NA
95,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.321207284927368,0.06042471954342098,1.050370667208108,1.0891959225900196,NA,NA,NA
95,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.3244788646698,0.05731645977231487,1.0501814990551976,1.0879318019711737,NA,NA,NA
95,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.322783708572388,0.05427705899721782,1.0492209097101584,1.0868053434538762,NA,NA,NA
95,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.475552558898926,0.5136249928212219,0.451634460694713,0.09738796744270546,0.2204747650215917,0.5714061011848336,0.33250062522381485
95,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.456524848937988,0.20460939558531163,0.4466005697543132,0.3988150528193537,0.1312554598419213,0.7048280964390711,0.6000117540081683
95,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.45905613899231,0.04844233750775099,0.3943904528172763,0.38585959838751177,0.09355095924734612,0.6051743937684374,0.5348313884680281
95,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.468911647796631,0.29527175209078255,0.40781409420073383,0.44223771750896945,0.07856190106006102,0.5490678062155592,0.49372654746565287
95,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.448952198028564,0.2481821355027437,0.3643963399350472,0.6111906219841627,0.03381066127075802,0.5068131149347357,0.47109246327528453
95,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.449885845184326,0.16769948018852204,0.2958347226520899,0.5640706467990466,0.03730262641522872,0.4722548677489272,0.46130331895616183
95,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.4715735912323,0.1433333529025002,0.2741521374429746,0.5252806167402483,0.04894969691195473,0.441523063455363,0.4567065997850684
95,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.460911512374878,0.12530958163750056,0.24454198909122604,0.5105156001942892,0.05789798645143523,0.4161329846890193,0.4551799357465552
95,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.456677675247192,0.10849437030199366,0.21688430160428004,0.48079119783905994,0.06374931593547942,0.3932522769476908,0.45386570459853715
95,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.462224006652832,0.09662605139410473,0.19871596997070723,0.4636451664176693,0.06685118976463646,0.3736983430188493,0.4520707577057458
