seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
44,OnlineFPCA-sgd,0.1,0,100,face,3,5,0.951646089553833,0.06550116901582663,0.1453279599973869,0.22395610490379428,0.06550116901582663,0.1453279599973869,0.22395610490379428
44,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.545656442642212,0.4242885365070333,0.515679055909122,0.484523218702656,NA,NA,NA
44,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.386034965515137,0.2768729381018217,0.41719848323492015,0.4540689705823755,NA,NA,NA
44,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.412157535552979,0.0919117994591294,0.4094767692809378,0.4557855643130791,NA,NA,NA
44,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.406834363937378,0.2778734855795264,0.7062501904180825,0.4758232602583226,NA,NA,NA
44,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.420351505279541,0.11078916668382054,0.3389799639459919,0.4145492433219686,NA,NA,NA
44,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.535799026489258,0.1001003413867418,0.3379453278431678,0.4096036805222916,NA,NA,NA
44,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.376533031463623,0.0940488636516384,0.3357862014128258,0.4028623930583165,NA,NA,NA
44,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.379421949386597,0.09089422939467724,0.3330672114536742,0.39491432174269214,NA,NA,NA
44,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.387031316757202,0.0881831910890314,0.3299681795888647,0.3843457332314884,NA,NA,NA
44,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.384379625320435,0.08505548292013172,0.32678858559159896,0.3696458548457413,NA,NA,NA
44,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.56922173500061,0.7188557381037546,0.5060838099274745,0.7375548037643141,0.33955116620084363,0.5017311789924284,0.4363751780222624
44,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.549324750900269,0.11908051660315556,0.5078126899827954,0.26873619955628714,0.1002743862530764,0.39637252356832586,0.44412702352034344
44,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.560872316360474,0.31450084257687877,0.27517411431220473,0.2559892596217348,0.0938330398851153,0.36970887081973247,0.3628963401005178
44,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.581283807754517,1.0591768618600164,0.3960709330325441,0.7835995053382208,0.08450581754963575,0.3160660217280526,0.31062418547199594
44,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.508583545684814,0.07939067595922614,0.4979313177669448,0.7865261393958514,0.0701090916987083,0.23684682342165897,0.34094541446454557
44,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.503274202346802,0.04770697056553105,0.44443641605289735,0.7517912659669028,0.05401434011205469,0.1807044972447215,0.35835358888569296
44,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.513260841369629,0.05439562527216347,0.4336669755819268,0.7163597506055052,0.04561916383907741,0.1695100691047641,0.3901609528218599
44,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.532151699066162,0.03637303018501999,0.4283410571173302,0.7068595743016304,0.03959364245640924,0.17707492660798707,0.4201308601839298
44,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.519410133361816,0.03798011710729185,0.42295689728103497,0.6970651160320945,0.03527043707504501,0.1900350633603964,0.44524792427664944
44,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.515128612518311,0.04169924646123836,0.42091732042095137,0.6709342007991272,0.03309064464815848,0.20496999977620087,0.4649562906125883
44,OnlineFPCA-sgd,0.1,2100,100,face,3,5,0.529287099838257,0.33353793760283795,0.3983542310443989,0.4006539218441127,0.0308962449777135,0.21693875036351065,0.4530056748629008
44,OnlineFPCA-sgd,0.1,2200,100,face,3,5,0.523750782012939,0.28948103728485125,0.3380046274882332,0.3424522793418905,0.02951756660681344,0.2095382744787733,0.4292283528850105
44,OnlineFPCA-sgd,0.1,2300,100,face,3,5,0.514461755752563,0.2198930994050438,0.4424474602135875,0.37784269468525605,0.02504753398914084,0.21334042194918343,0.4089903984524251
44,OnlineFPCA-sgd,0.1,2400,100,face,3,5,0.511522054672241,0.11526253593854546,0.49931409807988447,0.6064126405643928,0.03974921095138969,0.23211045783385192,0.423136016355183
44,OnlineFPCA-sgd,0.1,2500,100,face,3,5,0.493536710739136,0.04373253538924654,0.4353678417682304,0.588112272701118,0.03689377126103933,0.24813640916615093,0.43316420593457766
44,OnlineFPCA-sgd,0.1,2600,100,face,3,5,0.527341365814209,0.16146756974643545,0.3327045032284261,0.5084693026122354,0.03371551985434318,0.256359092934342,0.43962794594512666
44,OnlineFPCA-sgd,0.1,2700,100,face,3,5,0.522528648376465,0.4472451432469961,0.32392089334804036,0.34671676588838757,0.03066630644595476,0.2568027788182426,0.43650243436228153
44,OnlineFPCA-sgd,0.1,2800,100,face,3,5,0.535820484161377,0.3054201280577082,0.36488974209341785,0.43360049972714226,0.02893080338273743,0.2594303933753557,0.428238278460294
44,OnlineFPCA-sgd,0.1,2900,100,face,3,5,0.701539754867554,0.2980994372281678,0.5354808005606312,0.6966321473540427,0.02714350287088444,0.2596406342658816,0.4282961960204016
44,OnlineFPCA-sgd,0.1,3000,100,face,3,5,0.530323028564453,0.20910341208648597,0.36261583676261594,0.565141554102746,0.02744464646993491,0.26504663681023144,0.4369493359773798
44,OnlineFPCA-sgd,0.1,3100,100,face,3,5,0.523459911346436,0.1996756478654196,0.2991694806673226,0.4535532339149581,0.02709420831905168,0.26568134095983603,0.4370135103197344
44,OnlineFPCA-sgd,0.1,3200,100,face,3,5,0.536522388458252,0.4710087957209934,0.2647026566355472,0.6514947544788207,0.02524096841523998,0.26167823056928197,0.4468242914118929
44,OnlineFPCA-sgd,0.1,3300,100,face,3,5,0.52580738067627,0.22762344322638645,0.634956440838673,0.36826105841731527,0.0269506477636338,0.25788491735806546,0.4484993514342665
44,OnlineFPCA-sgd,0.1,3400,100,face,3,5,0.531389236450195,0.4970080642373584,0.4228098369171446,0.40862626875352726,0.02404592853432367,0.25460744761445364,0.4367551547124749
