seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
62,OnlineFPCA-sgd,0.1,0,100,face,3,5,0.931602954864502,0.01551026083903753,0.2526349922423854,0.3115486665219709,0.01551026083903753,0.2526349922423854,0.3115486665219709
62,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.548678398132324,0.3223173417247265,0.2603877817608011,0.40957806972508465,NA,NA,NA
62,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.400354623794556,0.19648334461832373,0.27442346907576376,0.3371115841337633,NA,NA,NA
62,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.405797243118286,0.24155719202576884,0.25815136404686095,0.3170051134382924,NA,NA,NA
62,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.420038938522339,0.13748221130687013,0.2642678057640664,0.29675538139109725,NA,NA,NA
62,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.409847259521484,0.12852443850975556,0.2622758921231061,0.2932390871692328,NA,NA,NA
62,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.538130044937134,0.1283498867204056,0.2618924423613146,0.2901935149254571,NA,NA,NA
62,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.373137235641479,0.12862210053892206,0.26238230415563896,0.29258076977211184,NA,NA,NA
62,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.369738101959229,0.12250488832677175,0.2627750690976728,0.2890452671381359,NA,NA,NA
62,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.377640962600708,0.12321478143254756,0.2621447237420866,0.2838633076121134,NA,NA,NA
62,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.389324903488159,0.11888632600262532,0.2625390733434378,0.28156588209658967,NA,NA,NA
62,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.579837560653687,0.5341861052215666,0.47023849794405487,0.5061008414641315,0.3615047432069005,0.30456535841111454,0.3788688086854678
62,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.559959173202515,0.12627716331915526,0.5441627979218263,0.566998731365769,0.10222086861333278,0.499753315167329,0.5411046174002487
62,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.566776752471924,0.11682269428509506,0.5393815173828082,0.5353098732924105,0.10021914934528554,0.5121141230080067,0.5409997889085526
62,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.595369100570679,0.10877611027218012,0.5256280708387793,0.5207493183123191,0.09634386217622518,0.5162506360921562,0.5327286682457639
62,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.552022218704224,0.10926155705194426,0.5253083012113837,0.4934500547545851,0.0917422649106848,0.5195556720127203,0.5243992395867003
62,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.561017513275146,0.05818817762418171,0.4933180337610257,0.4827432069533868,0.08299969176029184,0.5151940186713109,0.5148442175509303
62,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.548191547393799,0.04742815847285202,0.4892104580335691,0.4798302871093376,0.07827509672284505,0.5109732914246455,0.5088397744891189
62,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.559068202972412,0.05095031951638677,0.4815799476047296,0.4834708722013891,0.07320352990636224,0.5071082809624803,0.5050889263134628
62,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.568112373352051,0.04337095247658158,0.48212686015303874,0.4773278956289024,0.0691443108021876,0.5038626421823569,0.5016409003299205
62,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.564467191696167,0.02994034395832653,0.4797852958544107,0.47917652230581104,0.0653213815853116,0.5009216393389672,0.4989052269938872
62,OnlineFPCA-sgd,0.1,2100,100,face,3,5,0.581059455871582,0.395342069449814,0.4816411064521273,0.47963436804338183,0.06359021222621436,0.4995278840567762,0.49479443904393494
62,OnlineFPCA-sgd,0.1,2200,100,face,3,5,0.562217950820923,0.2799506477259143,0.5577109925488286,0.42440409722807926,0.0603740097568048,0.49472308082392064,0.4912127093169691
62,OnlineFPCA-sgd,0.1,2300,100,face,3,5,0.567596197128296,0.3405311637696664,0.42880575053230663,0.42086820556918486,0.05572809187800205,0.49025271269037224,0.48529604803931486
