seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
30,OnlineFPCA-sgd,0.1,0,100,face,3,5,1.11843037605286,0.04181956225656871,2.0143062414450092,2.0006468337633048,0.04181956225656871,2.0143062414450092,2.0006468337633048
30,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.67852258682251,1.922006978642858,1.2313881400433986,1.4647412812259986,NA,NA,NA
30,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.484030723571777,0.731513950649305,0.7169253248218147,1.852678219783944,NA,NA,NA
30,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.491292476654053,0.6177282522697927,0.871764426669879,1.1503932156092689,NA,NA,NA
30,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.460978984832764,0.7929705650761641,0.62677123996077,0.750724483395105,NA,NA,NA
30,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.457026720046997,0.3636492318469001,0.35647393744321787,1.2965563316176598,NA,NA,NA
30,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.598080396652222,0.24148191102355243,0.3174925445124094,1.277063065069112,NA,NA,NA
30,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.416051149368286,0.18457020968071045,0.3124669819666039,1.2765402685394829,NA,NA,NA
30,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.409387588500977,0.15963439069751095,0.30883678499186223,1.2756740737725858,NA,NA,NA
30,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.420902729034424,0.14703167660776412,0.30474905782603806,1.2745595075721947,NA,NA,NA
30,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.419959306716919,0.13721573340459667,0.2976185999838555,1.27172476263139,NA,NA,NA
30,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.616469621658325,0.2576849207368447,0.5012677622853927,1.0955631176082552,0.11594115657092584,0.24986948091527672,1.1825494178940632
