seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
20,OnlineFPCA-sgd,0.1,0,100,face,3,5,0.911300420761108,0.07006272942852988,0.15104235719666737,0.5402999050234454,0.07006272942852988,0.15104235719666737,0.5402999050234454
20,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.548230886459351,0.30766132745365316,0.28999005816816065,0.6275194161644086,NA,NA,NA
20,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.390397548675537,0.6509320294884994,0.305892719708408,1.0759828465814003,NA,NA,NA
20,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.394444227218628,0.45638403448355114,0.6056384670782728,1.2344961554943477,NA,NA,NA
20,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.397341966629028,0.496755849144052,0.6356756883178768,0.4419104700221571,NA,NA,NA
20,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.396336078643799,0.6787008062216788,0.36503663620156945,0.4323279382887651,NA,NA,NA
20,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.536446094512939,0.29452762995538495,0.3649929152114895,0.4272094684773111,NA,NA,NA
20,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.352030992507935,0.1731126212462407,0.3634327824233398,0.4132796524358968,NA,NA,NA
20,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.345562696456909,0.09238017826574169,0.36002354152721916,0.3983343534217055,NA,NA,NA
20,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.365920782089233,0.07624276312994659,0.35601465268483573,0.3893303595050242,NA,NA,NA
20,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.38504433631897,0.06666478187882743,0.3514901359753937,0.3833256549153504,NA,NA,NA
20,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.552613258361816,0.35898788045238045,0.4194015014527778,0.3678613466827413,0.17065970417225812,0.3890487324478822,0.373471450037064
20,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.524017095565796,0.18652735018046213,0.2378289359036646,0.27732737716295996,0.10972780083583504,0.3332786162321009,0.30577000651668856
20,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.520820379257202,0.2983705010329414,0.2650757508242709,0.23681247314907952,0.08407785749026338,0.2721220731190598,0.2745513623903206
20,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.52840781211853,0.34808778699901505,0.44308904089623646,0.384837328378374,0.06108978011586108,0.2860345732578531,0.2730981200438071
20,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.513145208358765,0.23263604123380024,0.3587756469189452,0.4480593825270098,0.05200723139545136,0.28329837170262623,0.28643128077043467
20,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.518245220184326,0.14220700383932872,0.3345295480284765,0.4274656830084077,0.05964752924969965,0.2854515507365263,0.30432453765658757
20,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.480262279510498,0.11276643756156468,0.3225674583610709,0.4059134714596908,0.06495145665566325,0.2884681235534282,0.31693176020079095
